item_id,phase,condition,branch,layer,token_id,score,raw_rank
68,heldout,targeted_strong_preserved,correctness,38,75075,2.953125,25848
68,heldout,targeted_strong_preserved,correctness,40,97817,13.75,14
68,heldout,targeted_strong_preserved,correctness,40,99973,14.625,7
68,heldout,targeted_strong_preserved,correctness,40,75075,2.375,29268
68,heldout,targeted_strong_preserved,correctness,42,97817,13.0,21
68,heldout,targeted_strong_preserved,correctness,42,99973,13.0625,19
68,heldout,targeted_strong_preserved,correctness,42,75075,2.0,53052
68,heldout,targeted_strong_preserved,confidence,38,97817,9.625,95
68,heldout,targeted_strong_preserved,confidence,38,99973,11.5625,31
68,heldout,targeted_strong_preserved,confidence,38,75075,2.140625,37941
68,heldout,targeted_strong_preserved,confidence,40,97817,10.0,72
68,heldout,targeted_strong_preserved,confidence,40,99973,11.875,26
68,heldout,targeted_strong_preserved,confidence,40,75075,2.046875,35466
68,heldout,targeted_strong_preserved,confidence,42,97817,10.5625,58
68,heldout,targeted_strong_preserved,confidence,42,99973,12.75,16
68,heldout,targeted_strong_preserved,confidence,42,75075,2.4375,27349
68,heldout,random_strong_preserved,correctness,38,97817,12.0625,28
68,heldout,random_strong_preserved,correctness,38,99973,12.8125,15
68,heldout,random_strong_preserved,correctness,38,75075,2.953125,25830
68,heldout,random_strong_preserved,correctness,40,97817,13.6875,16
68,heldout,random_strong_preserved,correctness,40,99973,14.5625,7
68,heldout,random_strong_preserved,correctness,40,75075,2.34375,30140
68,heldout,random_strong_preserved,correctness,42,97817,12.875,23
68,heldout,random_strong_preserved,correctness,42,99973,12.9375,20
68,heldout,random_strong_preserved,correctness,42,75075,2.046875,52521
68,heldout,random_strong_preserved,confidence,38,97817,9.625,95
68,heldout,random_strong_preserved,confidence,38,99973,11.5625,30
68,heldout,random_strong_preserved,confidence,38,75075,2.171875,37682
68,heldout,random_strong_preserved,confidence,40,97817,10.0,71
68,heldout,random_strong_preserved,confidence,40,99973,11.875,26
68,heldout,random_strong_preserved,confidence,40,75075,2.0625,35463
68,heldout,random_strong_preserved,confidence,42,97817,10.625,55
68,heldout,random_strong_preserved,confidence,42,99973,12.75,17
68,heldout,random_strong_preserved,confidence,42,75075,2.484375,27160
68,heldout,support_matched_alternative_preserved,correctness,38,97817,12.375,27
68,heldout,support_matched_alternative_preserved,correctness,38,99973,13.125,15
68,heldout,support_matched_alternative_preserved,correctness,38,75075,2.765625,29004
68,heldout,support_matched_alternative_preserved,correctness,40,97817,13.875,15
68,heldout,support_matched_alternative_preserved,correctness,40,99973,14.75,8
68,heldout,support_matched_alternative_preserved,correctness,40,75075,2.15625,33447
68,heldout,support_matched_alternative_preserved,correctness,42,97817,13.4375,19
68,heldout,support_matched_alternative_preserved,correctness,42,99973,13.5625,18
68,heldout,support_matched_alternative_preserved,correctness,42,75075,1.625,62416
68,heldout,support_matched_alternative_preserved,confidence,38,97817,9.4375,114
68,heldout,support_matched_alternative_preserved,confidence,38,99973,11.5625,31
68,heldout,support_matched_alternative_preserved,confidence,38,75075,2.0,40080
68,heldout,support_matched_alternative_preserved,confidence,40,97817,9.75,80
68,heldout,support_matched_alternative_preserved,confidence,40,99973,11.875,26
68,heldout,support_matched_alternative_preserved,confidence,40,75075,1.921875,37269
68,heldout,support_matched_alternative_preserved,confidence,42,97817,10.3125,67
68,heldout,support_matched_alternative_preserved,confidence,42,99973,12.6875,16
68,heldout,support_matched_alternative_preserved,confidence,42,75075,2.375,27511
68,heldout,alternative_random_preserved,correctness,38,97817,12.0625,28
68,heldout,alternative_random_preserved,correctness,38,99973,12.8125,15
68,heldout,alternative_random_preserved,correctness,38,75075,2.984375,25081
68,heldout,alternative_random_preserved,correctness,40,97817,13.6875,16
68,heldout,alternative_random_preserved,correctness,40,99973,14.5625,7
68,heldout,alternative_random_preserved,correctness,40,75075,2.40625,28520
68,heldout,alternative_random_preserved,correctness,42,97817,12.9375,20
68,heldout,alternative_random_preserved,correctness,42,99973,12.9375,20
68,heldout,alternative_random_preserved,correctness,42,75075,2.0625,51665
68,heldout,alternative_random_preserved,confidence,38,97817,9.625,95
68,heldout,alternative_random_preserved,confidence,38,99973,11.5625,30
68,heldout,alternative_random_preserved,confidence,38,75075,2.203125,36593
68,heldout,alternative_random_preserved,confidence,40,97817,10.0625,72
68,heldout,alternative_random_preserved,confidence,40,99973,11.9375,25
68,heldout,alternative_random_preserved,confidence,40,75075,2.109375,34319
68,heldout,alternative_random_preserved,confidence,42,97817,10.625,56
68,heldout,alternative_random_preserved,confidence,42,99973,12.75,19
68,heldout,alternative_random_preserved,confidence,42,75075,2.5,26909
68,heldout,targeted_strong_reset,correctness,38,97817,12.0625,28
68,heldout,targeted_strong_reset,correctness,38,99973,12.8125,15
68,heldout,targeted_strong_reset,correctness,38,75075,2.9375,26197
68,heldout,targeted_strong_reset,correctness,40,97817,13.6875,16
68,heldout,targeted_strong_reset,correctness,40,99973,14.5625,7
68,heldout,targeted_strong_reset,correctness,40,75075,2.34375,29841
68,heldout,targeted_strong_reset,correctness,42,97817,12.875,22
68,heldout,targeted_strong_reset,correctness,42,99973,12.875,22
68,heldout,targeted_strong_reset,correctness,42,75075,2.046875,52148
68,heldout,targeted_strong_reset,confidence,38,97817,9.625,95
68,heldout,targeted_strong_reset,confidence,38,99973,11.5625,30
68,heldout,targeted_strong_reset,confidence,38,75075,2.1875,37069
68,heldout,targeted_strong_reset,confidence,40,97817,10.0,71
68,heldout,targeted_strong_reset,confidence,40,99973,11.875,26
68,heldout,targeted_strong_reset,confidence,40,75075,2.09375,34647
68,heldout,targeted_strong_reset,confidence,42,97817,10.5625,58
68,heldout,targeted_strong_reset,confidence,42,99973,12.75,17
68,heldout,targeted_strong_reset,confidence,42,75075,2.5,26871
68,heldout,clean_reset,correctness,38,97817,12.0625,28
68,heldout,clean_reset,correctness,38,99973,12.8125,15
68,heldout,clean_reset,correctness,38,75075,2.9375,26197
68,heldout,clean_reset,correctness,40,97817,13.6875,16
68,heldout,clean_reset,correctness,40,99973,14.5625,7
68,heldout,clean_reset,correctness,40,75075,2.34375,29841
68,heldout,clean_reset,correctness,42,97817,12.875,22
68,heldout,clean_reset,correctness,42,99973,12.875,22
68,heldout,clean_reset,correctness,42,75075,2.046875,52148
68,heldout,clean_reset,confidence,38,97817,9.625,95
68,heldout,clean_reset,confidence,38,99973,11.5625,30
68,heldout,clean_reset,confidence,38,75075,2.1875,37069
68,heldout,clean_reset,confidence,40,97817,10.0,71
68,heldout,clean_reset,confidence,40,99973,11.875,26
68,heldout,clean_reset,confidence,40,75075,2.09375,34647
68,heldout,clean_reset,confidence,42,97817,10.5625,58
68,heldout,clean_reset,confidence,42,99973,12.75,17
68,heldout,clean_reset,confidence,42,75075,2.5,26871
68,heldout,targeted_weak_preserved,correctness,38,97817,12.125,28
68,heldout,targeted_weak_preserved,correctness,38,99973,12.8125,15
68,heldout,targeted_weak_preserved,correctness,38,75075,2.953125,25854
68,heldout,targeted_weak_preserved,correctness,40,97817,13.75,14
68,heldout,targeted_weak_preserved,correctness,40,99973,14.625,7
68,heldout,targeted_weak_preserved,correctness,40,75075,2.359375,29588
68,heldout,targeted_weak_preserved,correctness,42,97817,13.0,20
68,heldout,targeted_weak_preserved,correctness,42,99973,13.0,20
68,heldout,targeted_weak_preserved,correctness,42,75075,2.03125,52032
68,heldout,targeted_weak_preserved,confidence,38,97817,9.625,95
68,heldout,targeted_weak_preserved,confidence,38,99973,11.5625,32
68,heldout,targeted_weak_preserved,confidence,38,75075,2.15625,37485
68,heldout,targeted_weak_preserved,confidence,40,97817,9.9375,75
68,heldout,targeted_weak_preserved,confidence,40,99973,11.875,26
68,heldout,targeted_weak_preserved,confidence,40,75075,2.078125,34817
68,heldout,targeted_weak_preserved,confidence,42,97817,10.5625,57
68,heldout,targeted_weak_preserved,confidence,42,99973,12.75,16
68,heldout,targeted_weak_preserved,confidence,42,75075,2.453125,27111
82,heldout,clean_preserved,correctness,38,97817,11.875,55
82,heldout,clean_preserved,correctness,38,99973,12.0,51
82,heldout,clean_preserved,correctness,38,75075,2.28125,30830
82,heldout,clean_preserved,correctness,40,97817,13.1875,33
82,heldout,clean_preserved,correctness,40,99973,13.25,31
82,heldout,clean_preserved,correctness,40,75075,1.6640625,39020
82,heldout,clean_preserved,correctness,42,97817,14.6875,14
82,heldout,clean_preserved,correctness,42,99973,14.0,22
82,heldout,clean_preserved,correctness,42,75075,0.984375,80281
82,heldout,clean_preserved,confidence,38,97817,10.0,75
82,heldout,clean_preserved,confidence,38,99973,12.0,26
82,heldout,clean_preserved,confidence,38,75075,2.1875,40149
82,heldout,clean_preserved,confidence,40,97817,10.5,54
82,heldout,clean_preserved,confidence,40,99973,12.25,22
82,heldout,clean_preserved,confidence,40,75075,2.34375,31584
82,heldout,clean_preserved,confidence,42,97817,11.125,33
82,heldout,clean_preserved,confidence,42,99973,13.0625,15
82,heldout,clean_preserved,confidence,42,75075,2.546875,27509
82,heldout,targeted_strong_preserved,correctness,38,97817,11.9375,54
82,heldout,targeted_strong_preserved,correctness,38,99973,12.0625,51
82,heldout,targeted_strong_preserved,correctness,38,75075,2.234375,32449
82,heldout,targeted_strong_preserved,correctness,40,97817,13.3125,32
82,heldout,targeted_strong_preserved,correctness,40,99973,13.375,31
82,heldout,targeted_strong_preserved,correctness,40,75075,1.65625,39916
82,heldout,targeted_strong_preserved,correctness,42,97817,14.9375,14
82,heldout,targeted_strong_preserved,correctness,42,99973,14.25,21
82,heldout,targeted_strong_preserved,correctness,42,75075,0.91015625,81554
82,heldout,targeted_strong_preserved,confidence,38,97817,10.0625,73
82,heldout,targeted_strong_preserved,confidence,38,99973,12.0,25
82,heldout,targeted_strong_preserved,confidence,38,75075,2.25,39892
82,heldout,targeted_strong_preserved,confidence,40,97817,10.5,52
82,heldout,targeted_strong_preserved,confidence,40,99973,12.25,22
82,heldout,targeted_strong_preserved,confidence,40,75075,2.421875,30973
82,heldout,targeted_strong_preserved,confidence,42,97817,11.0625,35
82,heldout,targeted_strong_preserved,confidence,42,99973,13.0625,14
82,heldout,targeted_strong_preserved,confidence,42,75075,2.546875,27943
82,heldout,random_strong_preserved,correctness,38,97817,11.875,56
82,heldout,random_strong_preserved,correctness,38,99973,12.0,51
82,heldout,random_strong_preserved,correctness,38,75075,2.25,31269
82,heldout,random_strong_preserved,correctness,40,97817,13.25,33
82,heldout,random_strong_preserved,correctness,40,99973,13.3125,31
82,heldout,random_strong_preserved,correctness,40,75075,1.671875,38862
82,heldout,random_strong_preserved,correctness,42,97817,14.6875,14
82,heldout,random_strong_preserved,correctness,42,99973,14.0625,22
82,heldout,random_strong_preserved,correctness,42,75075,1.0,79176
82,heldout,random_strong_preserved,confidence,38,97817,9.9375,77
82,heldout,random_strong_preserved,confidence,38,99973,12.0,26
82,heldout,random_strong_preserved,confidence,38,75075,2.203125,39798
82,heldout,random_strong_preserved,confidence,40,97817,10.5,53
82,heldout,random_strong_preserved,confidence,40,99973,12.25,22
82,heldout,random_strong_preserved,confidence,40,75075,2.359375,31209
82,heldout,random_strong_preserved,confidence,42,97817,11.0625,35
82,heldout,random_strong_preserved,confidence,42,99973,13.0625,15
82,heldout,random_strong_preserved,confidence,42,75075,2.546875,27559
82,heldout,support_matched_alternative_preserved,correctness,38,97817,11.8125,59
82,heldout,support_matched_alternative_preserved,correctness,38,99973,12.0625,51
82,heldout,support_matched_alternative_preserved,correctness,38,75075,2.25,31693
82,heldout,support_matched_alternative_preserved,correctness,40,97817,13.125,36
82,heldout,support_matched_alternative_preserved,correctness,40,99973,13.3125,31
82,heldout,support_matched_alternative_preserved,correctness,40,75075,1.609375,40248
82,heldout,support_matched_alternative_preserved,correctness,42,97817,14.8125,14
82,heldout,support_matched_alternative_preserved,correctness,42,99973,14.25,21
82,heldout,support_matched_alternative_preserved,correctness,42,75075,0.85546875,82338
82,heldout,support_matched_alternative_preserved,confidence,38,97817,10.0625,75
82,heldout,support_matched_alternative_preserved,confidence,38,99973,12.125,25
82,heldout,support_matched_alternative_preserved,confidence,38,75075,2.265625,38655
82,heldout,support_matched_alternative_preserved,confidence,40,97817,10.5,52
82,heldout,support_matched_alternative_preserved,confidence,40,99973,12.3125,21
82,heldout,support_matched_alternative_preserved,confidence,40,75075,2.390625,31251
82,heldout,support_matched_alternative_preserved,confidence,42,97817,11.125,36
82,heldout,support_matched_alternative_preserved,confidence,42,99973,13.125,15
82,heldout,support_matched_alternative_preserved,confidence,42,75075,2.5625,27677
82,heldout,alternative_random_preserved,correctness,38,97817,11.8125,57
82,heldout,alternative_random_preserved,correctness,38,99973,12.0,51
82,heldout,alternative_random_preserved,correctness,38,75075,2.25,31772
82,heldout,alternative_random_preserved,correctness,40,97817,13.125,34
82,heldout,alternative_random_preserved,correctness,40,99973,13.25,33
82,heldout,alternative_random_preserved,correctness,40,75075,1.6875,39018
82,heldout,alternative_random_preserved,correctness,42,97817,14.625,14
82,heldout,alternative_random_preserved,correctness,42,99973,14.0,22
82,heldout,alternative_random_preserved,correctness,42,75075,1.0078125,80075
82,heldout,alternative_random_preserved,confidence,38,97817,10.0,75
82,heldout,alternative_random_preserved,confidence,38,99973,12.0,26
82,heldout,alternative_random_preserved,confidence,38,75075,2.203125,40050
82,heldout,alternative_random_preserved,confidence,40,97817,10.5625,50
82,heldout,alternative_random_preserved,confidence,40,99973,12.3125,21
82,heldout,alternative_random_preserved,confidence,40,75075,2.375,31188
82,heldout,alternative_random_preserved,confidence,42,97817,11.1875,33
82,heldout,alternative_random_preserved,confidence,42,99973,13.125,14
82,heldout,alternative_random_preserved,confidence,42,75075,2.59375,26926
82,heldout,targeted_strong_reset,correctness,38,97817,11.875,55
82,heldout,targeted_strong_reset,correctness,38,99973,12.0,51
82,heldout,targeted_strong_reset,correctness,38,75075,2.28125,30830
82,heldout,targeted_strong_reset,correctness,40,97817,13.1875,33
82,heldout,targeted_strong_reset,correctness,40,99973,13.25,31
82,heldout,targeted_strong_reset,correctness,40,75075,1.6640625,39020
82,heldout,targeted_strong_reset,correctness,42,97817,14.6875,14
82,heldout,targeted_strong_reset,correctness,42,99973,14.0,22
82,heldout,targeted_strong_reset,correctness,42,75075,0.984375,80281
82,heldout,targeted_strong_reset,confidence,38,97817,10.0,75
82,heldout,targeted_strong_reset,confidence,38,99973,12.0,26
82,heldout,targeted_strong_reset,confidence,38,75075,2.1875,40149
82,heldout,targeted_strong_reset,confidence,40,97817,10.5,54
82,heldout,targeted_strong_reset,confidence,40,99973,12.25,22
82,heldout,targeted_strong_reset,confidence,40,75075,2.34375,31584
82,heldout,targeted_strong_reset,confidence,42,97817,11.125,33
82,heldout,targeted_strong_reset,confidence,42,99973,13.0625,15
82,heldout,targeted_strong_reset,confidence,42,75075,2.546875,27509
82,heldout,clean_reset,correctness,38,97817,11.875,55
82,heldout,clean_reset,correctness,38,99973,12.0,51
82,heldout,clean_reset,correctness,38,75075,2.28125,30830
82,heldout,clean_reset,correctness,40,97817,13.1875,33
82,heldout,clean_reset,correctness,40,99973,13.25,31
82,heldout,clean_reset,correctness,40,75075,1.6640625,39020
82,heldout,clean_reset,correctness,42,97817,14.6875,14
82,heldout,clean_reset,correctness,42,99973,14.0,22
82,heldout,clean_reset,correctness,42,75075,0.984375,80281
82,heldout,clean_reset,confidence,38,97817,10.0,75
82,heldout,clean_reset,confidence,38,99973,12.0,26
82,heldout,clean_reset,confidence,38,75075,2.1875,40149
82,heldout,clean_reset,confidence,40,97817,10.5,54
82,heldout,clean_reset,confidence,40,99973,12.25,22
82,heldout,clean_reset,confidence,40,75075,2.34375,31584
82,heldout,clean_reset,confidence,42,97817,11.125,33
82,heldout,clean_reset,confidence,42,99973,13.0625,15
82,heldout,clean_reset,confidence,42,75075,2.546875,27509
82,heldout,targeted_weak_preserved,correctness,38,97817,11.9375,54
82,heldout,targeted_weak_preserved,correctness,38,99973,12.0625,51
82,heldout,targeted_weak_preserved,correctness,38,75075,2.234375,32510
82,heldout,targeted_weak_preserved,correctness,40,97817,13.3125,32
82,heldout,targeted_weak_preserved,correctness,40,99973,13.375,31
82,heldout,targeted_weak_preserved,correctness,40,75075,1.640625,40196
82,heldout,targeted_weak_preserved,correctness,42,97817,14.875,14
82,heldout,targeted_weak_preserved,correctness,42,99973,14.25,21
82,heldout,targeted_weak_preserved,correctness,42,75075,0.8828125,82787
82,heldout,targeted_weak_preserved,confidence,38,97817,10.0625,71
82,heldout,targeted_weak_preserved,confidence,38,99973,12.0625,25
82,heldout,targeted_weak_preserved,confidence,38,75075,2.25,39622
82,heldout,targeted_weak_preserved,confidence,40,97817,10.5625,49
82,heldout,targeted_weak_preserved,confidence,40,99973,12.3125,21
82,heldout,targeted_weak_preserved,confidence,40,75075,2.40625,31188
82,heldout,targeted_weak_preserved,confidence,42,97817,11.125,33
82,heldout,targeted_weak_preserved,confidence,42,99973,13.125,14
82,heldout,targeted_weak_preserved,confidence,42,75075,2.546875,28100
