item_id,item_type,condition,domain,difficulty,analysis_family,is_primary_estimand,attempt_order,intervention_mode,intervention_scope,direction_source_selector,direction_source_position,localized_target_selector,localized_target_position,applied_prompt_position_count,steer_generated,max_injection_fraction,requested_strength,effective_strength_after_cap,feature_label,feature_id,token_id,direction_sha256,layer,layer_selection_reason,raw_rank,word_filtered_rank,rank_policy,baseline_output_raw,baseline_output_normalized,intervened_output_raw,intervened_output_normalized,baseline_valid,intervened_valid,labels,expected_judgment,factual_correct,baseline_judgment_correct,intervened_judgment_correct,baseline_margin,intervened_margin,delta_margin,baseline_oriented_margin,intervened_oriented_margin,delta_oriented_margin,candidate_score_before,candidate_score_after,flipped,flip_effect,generated_positions_steered,duration_seconds
22,calibration,self,history,3,paired_primary,True,3,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,82,,,101,True,1.0,-1.8,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,54,21,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,11.500395510644353,1.892873400604003,-9.60752211004035,11.500395510644353,1.892873400604003,-9.60752211004035,11.0,-28.625,False,no_flip,True,1.4559739604592323
22,calibration,other,history,3,paired_primary,True,4,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,82,,,101,True,1.0,-1.8,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,12,3,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,11.250306585915496,0.754126623403863,-10.496179962511633,11.250306585915496,0.754126623403863,-10.496179962511633,13.3125,-28.0,False,no_flip,True,1.6479669343680143
23,calibration,self,neuroscience,3,paired_primary,True,1,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,76,,,95,True,1.0,-1.7,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,41,15,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,4.000027771812938,0.5047904380626278,-3.4952373337503104,4.000027771812938,0.5047904380626278,-3.4952373337503104,10.875,-28.5,False,no_flip,True,1.2890580147504807
23,calibration,other,neuroscience,3,paired_primary,True,2,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,76,,,95,True,1.0,-1.7,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,11,2,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,4.6250910111116355,0.1309354059631005,-4.494155605148535,4.6250910111116355,0.1309354059631005,-4.494155605148535,12.875,-28.375,False,no_flip,True,1.5235766675323248
23,calibration,self,neuroscience,3,paired_primary,True,3,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,76,,,95,True,1.0,-1.8,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,41,15,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,4.000027771812938,0.5048533250082983,-3.49517444680464,4.000027771812938,0.5048533250082983,-3.49517444680464,10.875,-28.5,False,no_flip,True,1.2890366930514574
23,calibration,other,neuroscience,3,paired_primary,True,4,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,76,,,95,True,1.0,-1.8,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,11,2,raw_rank,CORRECT,CORRECT,"INCORRECT

",INCORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,False,4.6250910111116355,0.005836064461618662,-4.619254946650017,4.6250910111116355,0.005836064461618662,-4.619254946650017,12.875,-28.375,True,worsened,True,1.4259790275245905
24,calibration,self,physics,3,paired_primary,True,1,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,79,,,98,True,1.0,-1.7,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,55,22,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,10.875066593973088,2.760235435467621,-8.114831158505467,10.875066593973088,2.760235435467621,-8.114831158505467,11.125,-28.625,False,no_flip,True,1.2837152685970068
24,calibration,other,physics,3,paired_primary,True,2,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,79,,,98,True,1.0,-1.7,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,13,3,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,10.50009048630477,1.2564970496459864,-9.243593436658784,10.50009048630477,1.2564970496459864,-9.243593436658784,13.3125,-28.375,False,no_flip,True,1.2932544499635696
24,calibration,self,physics,3,paired_primary,True,3,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,79,,,98,True,1.0,-1.8,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,55,22,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,10.875066593973088,2.7597188703075517,-8.115347723665536,10.875066593973088,2.7597188703075517,-8.115347723665536,11.125,-28.625,False,no_flip,True,1.285868277773261
24,calibration,other,physics,3,paired_primary,True,4,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,79,,,98,True,1.0,-1.8,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,13,3,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,10.50009048630477,1.3801102916768286,-9.119980194627942,10.50009048630477,1.3801102916768286,-9.119980194627942,13.3125,-28.375,False,no_flip,True,1.285509129986167
25,calibration,self,neuroscience,3,paired_primary,True,1,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,78,,,97,True,1.0,-1.7,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,44,20,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,12.500050471351187,2.752966128580738,-9.74708434277045,12.500050471351187,2.752966128580738,-9.74708434277045,11.375,-28.625,False,no_flip,True,1.293453935533762
25,calibration,other,neuroscience,3,paired_primary,True,2,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,78,,,97,True,1.0,-1.7,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,11,3,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,11.250079525506862,1.626993228768697,-9.623086296738165,11.250079525506862,1.626993228768697,-9.623086296738165,13.5625,-28.25,False,no_flip,True,1.4725620448589325
25,calibration,self,neuroscience,3,paired_primary,True,3,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,78,,,97,True,1.0,-1.8,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,44,20,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,12.500050471351187,2.7535519271623343,-9.746498544188853,12.500050471351187,2.7535519271623343,-9.746498544188853,11.375,-28.625,False,no_flip,True,1.2848362885415554
25,calibration,other,neuroscience,3,paired_primary,True,4,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,78,,,97,True,1.0,-1.8,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,11,3,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,11.250079525506862,1.6266426749061793,-9.623436850600683,11.250079525506862,1.6266426749061793,-9.623436850600683,13.5625,-28.25,False,no_flip,True,1.28777389600873
26,calibration,self,chemistry,3,paired_primary,True,1,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,80,,,99,True,1.0,-1.7,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,43,16,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,12.625810712148905,1.7776642489916412,-10.848146463157263,12.625810712148905,1.7776642489916412,-10.848146463157263,11.25,-28.75,False,no_flip,True,1.284943325445056
26,calibration,other,chemistry,3,paired_primary,True,2,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,80,,,99,True,1.0,-1.7,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,13,2,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,12.875112294022529,0.8898136919888202,-11.985298602033708,12.875112294022529,0.8898136919888202,-11.985298602033708,13.5625,-28.375,False,no_flip,True,1.3858126383274794
26,calibration,self,chemistry,3,paired_primary,True,3,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,80,,,99,True,1.0,-1.8,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,43,16,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,12.625810712148905,1.782017092773458,-10.843793619375447,12.625810712148905,1.782017092773458,-10.843793619375447,11.25,-28.75,False,no_flip,True,1.3616078291088343
26,calibration,other,chemistry,3,paired_primary,True,4,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,80,,,99,True,1.0,-1.8,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,13,2,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,12.875112294022529,0.88725549847004,-11.987856795552489,12.875112294022529,0.88725549847004,-11.987856795552489,13.5625,-28.375,False,no_flip,True,1.3046308998018503
27,calibration,self,history,3,paired_primary,True,1,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,85,,,104,True,1.0,-1.7,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,29,7,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,8.000040905760443,1.0173754443385405,-6.982665461421902,8.000040905760443,1.0173754443385405,-6.982665461421902,11.0,-28.375,False,no_flip,True,1.28359560854733
27,calibration,other,history,3,paired_primary,True,2,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,85,,,104,True,1.0,-1.7,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,12,2,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,7.375065547184931,0.47526240086881444,-6.899803146316117,7.375065547184931,0.47526240086881444,-6.899803146316117,13.25,-28.375,False,no_flip,True,1.2754102889448404
27,calibration,self,history,3,paired_primary,True,3,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,85,,,104,True,1.0,-1.8,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,29,7,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,8.000040905760443,1.0196941396716284,-6.9803467660888145,8.000040905760443,1.0196941396716284,-6.9803467660888145,11.0,-28.375,False,no_flip,True,1.28621257096529
27,calibration,other,history,3,paired_primary,True,4,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,85,,,104,True,1.0,-1.8,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,12,2,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,7.375065547184931,0.5898594558530021,-6.785206091331929,7.375065547184931,0.5898594558530021,-6.785206091331929,13.25,-28.375,False,no_flip,True,1.2826238702982664
28,calibration,self,mathematics,3,paired_primary,True,1,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,83,,,102,True,1.0,-1.7,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,23,7,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,10.62506259539714,1.6279471399247996,-8.99711545547234,10.62506259539714,1.6279471399247996,-8.99711545547234,12.0625,-28.625,False,no_flip,True,1.3621892742812634
28,calibration,other,mathematics,3,paired_primary,True,2,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,83,,,102,True,1.0,-1.7,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,10,2,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,10.75247999801013,0.6302250346634537,-10.122254963346677,10.75247999801013,0.6302250346634537,-10.122254963346677,13.4375,-28.25,False,no_flip,True,1.3830462954938412
28,calibration,self,mathematics,3,paired_primary,True,3,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,83,,,102,True,1.0,-1.8,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,23,7,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,10.62506259539714,1.5030509750649799,-9.12201162033216,10.62506259539714,1.5030509750649799,-9.12201162033216,12.0625,-28.625,False,no_flip,True,1.3112064190208912
28,calibration,other,mathematics,3,paired_primary,True,4,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,83,,,102,True,1.0,-1.8,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,10,2,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,10.75247999801013,0.6304087066819193,-10.122071291328211,10.75247999801013,0.6304087066819193,-10.122071291328211,13.4375,-28.25,False,no_flip,True,1.3390991482883692
29,calibration,self,physics,3,paired_primary,True,1,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,86,,,105,True,1.0,-1.7,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,65,24,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,11.875198876726245,2.5682841608140734,-9.306914715912171,11.875198876726245,2.5682841608140734,-9.306914715912171,10.6875,-28.75,False,no_flip,True,1.2764331232756376
29,calibration,other,physics,3,paired_primary,True,2,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,86,,,105,True,1.0,-1.7,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,10,2,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,12.125152107998474,1.130730165154091,-10.994421942844383,12.125152107998474,1.130730165154091,-10.994421942844383,13.75,-28.0,False,no_flip,True,1.285715227946639
29,calibration,self,physics,3,paired_primary,True,3,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,86,,,105,True,1.0,-1.8,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,65,24,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,11.875198876726245,2.5372333618070115,-9.337965514919233,11.875198876726245,2.5372333618070115,-9.337965514919233,10.6875,-28.75,False,no_flip,True,1.2776116132736206
29,calibration,other,physics,3,paired_primary,True,4,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,86,,,105,True,1.0,-1.8,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,10,2,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,12.125152107998474,1.130737067811424,-10.99441504018705,12.125152107998474,1.130737067811424,-10.99441504018705,13.75,-27.875,False,no_flip,True,1.290700502693653
30,calibration,self,psychophysics,4,paired_primary,True,1,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,86,,,105,True,1.0,-1.7,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,62,22,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,9.000276172672557,2.589283015811816,-6.410993156860741,9.000276172672557,2.589283015811816,-6.410993156860741,10.9375,-28.75,False,no_flip,True,1.276493202894926
30,calibration,other,psychophysics,4,paired_primary,True,2,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,86,,,105,True,1.0,-1.7,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,12,3,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,11.375060444478663,1.5169099709455622,-9.858150473533101,11.375060444478663,1.5169099709455622,-9.858150473533101,13.5,-28.375,False,no_flip,True,1.2890621442347765
30,calibration,self,psychophysics,4,paired_primary,True,3,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,86,,,105,True,1.0,-1.8,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,62,22,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,9.000276172672557,2.5788672393537126,-6.421408933318844,9.000276172672557,2.5788672393537126,-6.421408933318844,10.9375,-28.75,False,no_flip,True,1.3609048202633858
30,calibration,other,psychophysics,4,paired_primary,True,4,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,86,,,105,True,1.0,-1.8,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,12,3,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,11.375060444478663,1.5140353728202172,-9.861025071658446,11.375060444478663,1.5140353728202172,-9.861025071658446,13.5,-28.375,False,no_flip,True,1.3074072301387787
31,calibration,self,psychology,4,paired_primary,True,1,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,80,,,99,True,1.0,-1.7,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,68,22,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,11.00007302496897,1.5453759670926956,-9.454697057876274,11.00007302496897,1.5453759670926956,-9.454697057876274,10.75,-28.75,False,no_flip,True,1.524176225066185
31,calibration,other,psychology,4,paired_primary,True,2,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,80,,,99,True,1.0,-1.7,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,11,3,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,9.125129608286898,0.38901999124209397,-8.736109617044804,9.125129608286898,0.38901999124209397,-8.736109617044804,13.375,-28.25,False,no_flip,True,1.3344618771225214
31,calibration,self,psychology,4,paired_primary,True,3,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,80,,,99,True,1.0,-1.8,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,68,22,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,11.00007302496897,1.4241843924537534,-9.575888632515216,11.00007302496897,1.4241843924537534,-9.575888632515216,10.75,-28.75,False,no_flip,True,1.4419658873230219
31,calibration,other,psychology,4,paired_primary,True,4,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,80,,,99,True,1.0,-1.8,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,11,3,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,9.125129608286898,0.5122624436917249,-8.612867164595173,9.125129608286898,0.5122624436917249,-8.612867164595173,13.375,-28.25,False,no_flip,True,1.2881207130849361
32,calibration,self,linguistics,4,paired_primary,True,1,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,85,,,104,True,1.0,-1.7,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,36,14,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,8.875741664131738,2.8856648402725114,-5.990076823859226,8.875741664131738,2.8856648402725114,-5.990076823859226,11.875,-28.75,False,no_flip,True,1.295201076194644
32,calibration,other,linguistics,4,paired_primary,True,2,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,85,,,104,True,1.0,-1.7,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,8,1,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,10.002451977038959,1.0132202279492049,-8.989231749089754,10.002451977038959,1.0132202279492049,-8.989231749089754,13.9375,-28.25,False,no_flip,True,1.2852714452892542
32,calibration,self,linguistics,4,paired_primary,True,3,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,85,,,104,True,1.0,-1.8,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,36,14,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,8.875741664131738,2.7854312690978986,-6.090310395033839,8.875741664131738,2.7854312690978986,-6.090310395033839,11.875,-28.75,False,no_flip,True,1.2800896149128675
32,calibration,other,linguistics,4,paired_primary,True,4,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,85,,,104,True,1.0,-1.8,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,8,1,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,10.002451977038959,1.0150355495716212,-8.987416427467338,10.002451977038959,1.0150355495716212,-8.987416427467338,13.9375,-28.25,False,no_flip,True,1.2966825738549232
33,calibration,self,psychophysics,4,paired_primary,True,1,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,79,,,98,True,1.0,-1.7,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,15,6,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,11.000601286282063,2.2565264706063317,-8.74407481567573,11.000601286282063,2.2565264706063317,-8.74407481567573,12.625,-28.625,False,no_flip,True,1.2866775691509247
33,calibration,other,psychophysics,4,paired_primary,True,2,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,79,,,98,True,1.0,-1.7,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,7,2,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,10.500348079610376,1.1627182272204664,-9.33762985238991,10.500348079610376,1.1627182272204664,-9.33762985238991,13.9375,-28.125,False,no_flip,True,1.2803747840225697
33,calibration,self,psychophysics,4,paired_primary,True,3,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,79,,,98,True,1.0,-1.8,-1.0,评价,vocab_token:97817,97817,8a87e6e3f1867b77d6b1e41a3304949df1310120316964b73eb3391f0877cfb6,40,frozen_layer_40_no_rank_gate,15,6,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,11.000601286282063,2.2580080112893484,-8.742593274992714,11.000601286282063,2.2580080112893484,-8.742593274992714,12.625,-28.625,False,no_flip,True,1.2994792629033327
