item_id,item_type,condition,domain,difficulty,analysis_family,is_primary_estimand,attempt_order,intervention_mode,intervention_scope,direction_source_selector,direction_source_position,localized_target_selector,localized_target_position,applied_prompt_position_count,steer_generated,max_injection_fraction,requested_strength,effective_strength_after_cap,feature_label,feature_id,token_id,direction_sha256,layer,layer_selection_reason,raw_rank,word_filtered_rank,rank_policy,baseline_output_raw,baseline_output_normalized,intervened_output_raw,intervened_output_normalized,baseline_valid,intervened_valid,labels,expected_judgment,factual_correct,baseline_judgment_correct,intervened_judgment_correct,baseline_margin,intervened_margin,delta_margin,baseline_oriented_margin,intervened_oriented_margin,delta_oriented_margin,candidate_score_before,candidate_score_after,flipped,flip_effect,generated_positions_steered,duration_seconds
22,calibration,self,history,3,paired_primary,True,3,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,82,,,101,True,1.0,-1.8,-1.0,评估,vocab_token:99973,99973,c55ca3df206b88ee4dcaf291e77b8830ab68243ed25460e77d6d850604e7a107,40,frozen_layer_40_no_rank_gate,38,14,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,11.500395510644353,2.502218949373855,-8.998176561270498,11.500395510644353,2.502218949373855,-8.998176561270498,11.625,-29.625,False,no_flip,True,1.2810591384768486
22,calibration,other,history,3,paired_primary,True,4,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,82,,,101,True,1.0,-1.8,-1.0,评估,vocab_token:99973,99973,c55ca3df206b88ee4dcaf291e77b8830ab68243ed25460e77d6d850604e7a107,40,frozen_layer_40_no_rank_gate,11,2,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,11.250306585915496,2.7074553149614076,-8.542851270954088,11.250306585915496,2.7074553149614076,-8.542851270954088,13.375,-29.5,False,no_flip,True,1.2856515273451805
23,calibration,self,neuroscience,3,paired_primary,True,1,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,76,,,95,True,1.0,-1.7,-1.0,评估,vocab_token:99973,99973,c55ca3df206b88ee4dcaf291e77b8830ab68243ed25460e77d6d850604e7a107,40,frozen_layer_40_no_rank_gate,37,12,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,4.000027771812938,1.4485795441105438,-2.5514482277023944,4.000027771812938,1.4485795441105438,-2.5514482277023944,11.0,-29.75,False,no_flip,True,1.277014371007681
23,calibration,other,neuroscience,3,paired_primary,True,2,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,76,,,95,True,1.0,-1.7,-1.0,评估,vocab_token:99973,99973,c55ca3df206b88ee4dcaf291e77b8830ab68243ed25460e77d6d850604e7a107,40,frozen_layer_40_no_rank_gate,13,3,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,4.6250910111116355,1.4065741868762416,-3.218516824235394,4.6250910111116355,1.4065741868762416,-3.218516824235394,12.8125,-29.75,False,no_flip,True,1.280507704243064
23,calibration,self,neuroscience,3,paired_primary,True,3,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,76,,,95,True,1.0,-1.8,-1.0,评估,vocab_token:99973,99973,c55ca3df206b88ee4dcaf291e77b8830ab68243ed25460e77d6d850604e7a107,40,frozen_layer_40_no_rank_gate,37,12,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,4.000027771812938,1.4395335708359198,-2.5604942009770184,4.000027771812938,1.4395335708359198,-2.5604942009770184,11.0,-29.75,False,no_flip,True,1.410371109843254
23,calibration,other,neuroscience,3,paired_primary,True,4,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,76,,,95,True,1.0,-1.8,-1.0,评估,vocab_token:99973,99973,c55ca3df206b88ee4dcaf291e77b8830ab68243ed25460e77d6d850604e7a107,40,frozen_layer_40_no_rank_gate,13,3,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,4.6250910111116355,1.2775257684443204,-3.347565242667315,4.6250910111116355,1.2775257684443204,-3.347565242667315,12.8125,-29.75,False,no_flip,True,1.3414749335497618
24,calibration,self,physics,3,paired_primary,True,1,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,79,,,98,True,1.0,-1.7,-1.0,评估,vocab_token:99973,99973,c55ca3df206b88ee4dcaf291e77b8830ab68243ed25460e77d6d850604e7a107,40,frozen_layer_40_no_rank_gate,41,16,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,10.875066593973088,2.754382276440083,-8.120684317533005,10.875066593973088,2.754382276440083,-8.120684317533005,11.625,-29.75,False,no_flip,True,1.2881214935332537
24,calibration,other,physics,3,paired_primary,True,2,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,79,,,98,True,1.0,-1.7,-1.0,评估,vocab_token:99973,99973,c55ca3df206b88ee4dcaf291e77b8830ab68243ed25460e77d6d850604e7a107,40,frozen_layer_40_no_rank_gate,11,2,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,10.50009048630477,2.534546801212855,-7.965543685091916,10.50009048630477,2.534546801212855,-7.965543685091916,13.5,-29.75,False,no_flip,True,1.2919303309172392
24,calibration,self,physics,3,paired_primary,True,3,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,79,,,98,True,1.0,-1.8,-1.0,评估,vocab_token:99973,99973,c55ca3df206b88ee4dcaf291e77b8830ab68243ed25460e77d6d850604e7a107,40,frozen_layer_40_no_rank_gate,41,16,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,10.875066593973088,2.7543857334594577,-8.12068086051363,10.875066593973088,2.7543857334594577,-8.12068086051363,11.625,-29.75,False,no_flip,True,1.2919204831123352
24,calibration,other,physics,3,paired_primary,True,4,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,79,,,98,True,1.0,-1.8,-1.0,评估,vocab_token:99973,99973,c55ca3df206b88ee4dcaf291e77b8830ab68243ed25460e77d6d850604e7a107,40,frozen_layer_40_no_rank_gate,11,2,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,10.50009048630477,2.780460831887467,-7.719629654417304,10.50009048630477,2.780460831887467,-7.719629654417304,13.5,-29.75,False,no_flip,True,1.3908779211342335
25,calibration,self,neuroscience,3,paired_primary,True,1,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,78,,,97,True,1.0,-1.7,-1.0,评估,vocab_token:99973,99973,c55ca3df206b88ee4dcaf291e77b8830ab68243ed25460e77d6d850604e7a107,40,frozen_layer_40_no_rank_gate,29,11,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,12.500050471351187,2.5017192663672176,-9.99833120498397,12.500050471351187,2.5017192663672176,-9.99833120498397,12.0625,-29.625,False,no_flip,True,1.3337363116443157
25,calibration,other,neuroscience,3,paired_primary,True,2,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,78,,,97,True,1.0,-1.7,-1.0,评估,vocab_token:99973,99973,c55ca3df206b88ee4dcaf291e77b8830ab68243ed25460e77d6d850604e7a107,40,frozen_layer_40_no_rank_gate,10,2,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,11.250079525506862,2.7547589937166777,-8.495320531790185,11.250079525506862,2.7547589937166777,-8.495320531790185,13.625,-29.625,False,no_flip,True,1.3452438451349735
25,calibration,self,neuroscience,3,paired_primary,True,3,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,78,,,97,True,1.0,-1.8,-1.0,评估,vocab_token:99973,99973,c55ca3df206b88ee4dcaf291e77b8830ab68243ed25460e77d6d850604e7a107,40,frozen_layer_40_no_rank_gate,29,11,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,12.500050471351187,2.3769036761295865,-10.1231467952216,12.500050471351187,2.3769036761295865,-10.1231467952216,12.0625,-29.625,False,no_flip,True,1.3847350664436817
25,calibration,other,neuroscience,3,paired_primary,True,4,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,78,,,97,True,1.0,-1.8,-1.0,评估,vocab_token:99973,99973,c55ca3df206b88ee4dcaf291e77b8830ab68243ed25460e77d6d850604e7a107,40,frozen_layer_40_no_rank_gate,10,2,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,11.250079525506862,2.62964167867176,-8.620437846835102,11.250079525506862,2.62964167867176,-8.620437846835102,13.625,-29.625,False,no_flip,True,1.288054633885622
26,calibration,self,chemistry,3,paired_primary,True,1,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,80,,,99,True,1.0,-1.7,-1.0,评估,vocab_token:99973,99973,c55ca3df206b88ee4dcaf291e77b8830ab68243ed25460e77d6d850604e7a107,40,frozen_layer_40_no_rank_gate,27,9,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,12.625810712148905,2.065249042127107,-10.560561670021798,12.625810712148905,2.065249042127107,-10.560561670021798,11.8125,-29.75,False,no_flip,True,1.3077354077249765
26,calibration,other,chemistry,3,paired_primary,True,2,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,80,,,99,True,1.0,-1.7,-1.0,评估,vocab_token:99973,99973,c55ca3df206b88ee4dcaf291e77b8830ab68243ed25460e77d6d850604e7a107,40,frozen_layer_40_no_rank_gate,15,3,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,12.875112294022529,2.5117768481431995,-10.36333544587933,12.875112294022529,2.5117768481431995,-10.36333544587933,13.25,-29.625,False,no_flip,True,1.3148456513881683
26,calibration,self,chemistry,3,paired_primary,True,3,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,80,,,99,True,1.0,-1.8,-1.0,评估,vocab_token:99973,99973,c55ca3df206b88ee4dcaf291e77b8830ab68243ed25460e77d6d850604e7a107,40,frozen_layer_40_no_rank_gate,27,9,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,12.625810712148905,2.1869680189920473,-10.438842693156857,12.625810712148905,2.1869680189920473,-10.438842693156857,11.8125,-29.75,False,no_flip,True,1.2912618890404701
26,calibration,other,chemistry,3,paired_primary,True,4,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,80,,,99,True,1.0,-1.8,-1.0,评估,vocab_token:99973,99973,c55ca3df206b88ee4dcaf291e77b8830ab68243ed25460e77d6d850604e7a107,40,frozen_layer_40_no_rank_gate,15,3,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,12.875112294022529,2.3867634397611255,-10.488348854261403,12.875112294022529,2.3867634397611255,-10.488348854261403,13.25,-29.625,False,no_flip,True,1.289275312796235
27,calibration,self,history,3,paired_primary,True,1,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,85,,,104,True,1.0,-1.7,-1.0,评估,vocab_token:99973,99973,c55ca3df206b88ee4dcaf291e77b8830ab68243ed25460e77d6d850604e7a107,40,frozen_layer_40_no_rank_gate,36,11,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,8.000040905760443,2.345374414275284,-5.654666491485159,8.000040905760443,2.345374414275284,-5.654666491485159,10.9375,-29.875,False,no_flip,True,1.2877680361270905
27,calibration,other,history,3,paired_primary,True,2,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,85,,,104,True,1.0,-1.7,-1.0,评估,vocab_token:99973,99973,c55ca3df206b88ee4dcaf291e77b8830ab68243ed25460e77d6d850604e7a107,40,frozen_layer_40_no_rank_gate,13,3,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,7.375065547184931,2.260268219630234,-5.114797327554697,7.375065547184931,2.260268219630234,-5.114797327554697,12.8125,-29.875,False,no_flip,True,1.3210949283093214
27,calibration,self,history,3,paired_primary,True,3,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,85,,,104,True,1.0,-1.8,-1.0,评估,vocab_token:99973,99973,c55ca3df206b88ee4dcaf291e77b8830ab68243ed25460e77d6d850604e7a107,40,frozen_layer_40_no_rank_gate,36,11,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,8.000040905760443,2.3346187863498926,-5.66542211941055,8.000040905760443,2.3346187863498926,-5.66542211941055,10.9375,-29.75,False,no_flip,True,1.3018582202494144
27,calibration,other,history,3,paired_primary,True,4,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,85,,,104,True,1.0,-1.8,-1.0,评估,vocab_token:99973,99973,c55ca3df206b88ee4dcaf291e77b8830ab68243ed25460e77d6d850604e7a107,40,frozen_layer_40_no_rank_gate,13,3,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,7.375065547184931,2.1366355388599914,-5.23843000832494,7.375065547184931,2.1366355388599914,-5.23843000832494,12.8125,-29.875,False,no_flip,True,1.2880070749670267
28,calibration,self,mathematics,3,paired_primary,True,1,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,83,,,102,True,1.0,-1.7,-1.0,评估,vocab_token:99973,99973,c55ca3df206b88ee4dcaf291e77b8830ab68243ed25460e77d6d850604e7a107,40,frozen_layer_40_no_rank_gate,18,5,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,10.62506259539714,2.267441861313273,-8.357620734083866,10.62506259539714,2.267441861313273,-8.357620734083866,12.5625,-29.625,False,no_flip,True,1.3359919395297766
28,calibration,other,mathematics,3,paired_primary,True,2,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,83,,,102,True,1.0,-1.7,-1.0,评估,vocab_token:99973,99973,c55ca3df206b88ee4dcaf291e77b8830ab68243ed25460e77d6d850604e7a107,40,frozen_layer_40_no_rank_gate,11,3,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,10.75247999801013,2.2694573456119542,-8.483022652398176,10.75247999801013,2.2694573456119542,-8.483022652398176,13.1875,-29.5,False,no_flip,True,1.4294899981468916
28,calibration,self,mathematics,3,paired_primary,True,3,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,83,,,102,True,1.0,-1.8,-1.0,评估,vocab_token:99973,99973,c55ca3df206b88ee4dcaf291e77b8830ab68243ed25460e77d6d850604e7a107,40,frozen_layer_40_no_rank_gate,18,5,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,10.62506259539714,2.267383538219292,-8.357679057177847,10.62506259539714,2.267383538219292,-8.357679057177847,12.5625,-29.625,False,no_flip,True,1.3372998367995024
28,calibration,other,mathematics,3,paired_primary,True,4,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,83,,,102,True,1.0,-1.8,-1.0,评估,vocab_token:99973,99973,c55ca3df206b88ee4dcaf291e77b8830ab68243ed25460e77d6d850604e7a107,40,frozen_layer_40_no_rank_gate,11,3,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,10.75247999801013,2.267917414974363,-8.484562583035768,10.75247999801013,2.267917414974363,-8.484562583035768,13.1875,-29.625,False,no_flip,True,1.3367477413266897
29,calibration,self,physics,3,paired_primary,True,1,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,86,,,105,True,1.0,-1.7,-1.0,评估,vocab_token:99973,99973,c55ca3df206b88ee4dcaf291e77b8830ab68243ed25460e77d6d850604e7a107,40,frozen_layer_40_no_rank_gate,36,13,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,11.875198876726245,2.756273503704506,-9.118925373021739,11.875198876726245,2.756273503704506,-9.118925373021739,11.5625,-29.75,False,no_flip,True,1.2849909253418446
29,calibration,other,physics,3,paired_primary,True,2,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,86,,,105,True,1.0,-1.7,-1.0,评估,vocab_token:99973,99973,c55ca3df206b88ee4dcaf291e77b8830ab68243ed25460e77d6d850604e7a107,40,frozen_layer_40_no_rank_gate,11,3,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,12.125152107998474,2.641067799540906,-9.484084308457568,12.125152107998474,2.641067799540906,-9.484084308457568,13.625,-29.375,False,no_flip,True,1.2865173500031233
29,calibration,self,physics,3,paired_primary,True,3,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,86,,,105,True,1.0,-1.8,-1.0,评估,vocab_token:99973,99973,c55ca3df206b88ee4dcaf291e77b8830ab68243ed25460e77d6d850604e7a107,40,frozen_layer_40_no_rank_gate,36,13,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,11.875198876726245,2.75614985942957,-9.119049017296675,11.875198876726245,2.75614985942957,-9.119049017296675,11.5625,-29.625,False,no_flip,True,1.282886128872633
29,calibration,other,physics,3,paired_primary,True,4,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,86,,,105,True,1.0,-1.8,-1.0,评估,vocab_token:99973,99973,c55ca3df206b88ee4dcaf291e77b8830ab68243ed25460e77d6d850604e7a107,40,frozen_layer_40_no_rank_gate,11,3,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,12.125152107998474,2.6411366600768815,-9.484015447921593,12.125152107998474,2.6411366600768815,-9.484015447921593,13.625,-29.375,False,no_flip,True,1.2871112544089556
30,calibration,self,psychophysics,4,paired_primary,True,1,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,86,,,105,True,1.0,-1.7,-1.0,评估,vocab_token:99973,99973,c55ca3df206b88ee4dcaf291e77b8830ab68243ed25460e77d6d850604e7a107,40,frozen_layer_40_no_rank_gate,48,16,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,9.000276172672557,3.131221211657248,-5.869054961015308,9.000276172672557,3.131221211657248,-5.869054961015308,11.5,-29.75,False,no_flip,True,1.2817664593458176
30,calibration,other,psychophysics,4,paired_primary,True,2,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,86,,,105,True,1.0,-1.7,-1.0,评估,vocab_token:99973,99973,c55ca3df206b88ee4dcaf291e77b8830ab68243ed25460e77d6d850604e7a107,40,frozen_layer_40_no_rank_gate,11,2,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,11.375060444478663,3.00215034370558,-8.372910100773083,11.375060444478663,3.00215034370558,-8.372910100773083,13.5625,-29.625,False,no_flip,True,1.402356281876564
30,calibration,self,psychophysics,4,paired_primary,True,3,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,86,,,105,True,1.0,-1.8,-1.0,评估,vocab_token:99973,99973,c55ca3df206b88ee4dcaf291e77b8830ab68243ed25460e77d6d850604e7a107,40,frozen_layer_40_no_rank_gate,48,16,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,9.000276172672557,3.1309991842481395,-5.869276988424417,9.000276172672557,3.1309991842481395,-5.869276988424417,11.5,-29.75,False,no_flip,True,1.283053606748581
30,calibration,other,psychophysics,4,paired_primary,True,4,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,86,,,105,True,1.0,-1.8,-1.0,评估,vocab_token:99973,99973,c55ca3df206b88ee4dcaf291e77b8830ab68243ed25460e77d6d850604e7a107,40,frozen_layer_40_no_rank_gate,11,2,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,11.375060444478663,3.0024118829933286,-8.372648561485335,11.375060444478663,3.0024118829933286,-8.372648561485335,13.5625,-29.625,False,no_flip,True,1.2812007069587708
31,calibration,self,psychology,4,paired_primary,True,1,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,80,,,99,True,1.0,-1.7,-1.0,评估,vocab_token:99973,99973,c55ca3df206b88ee4dcaf291e77b8830ab68243ed25460e77d6d850604e7a107,40,frozen_layer_40_no_rank_gate,45,14,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,11.00007302496897,2.007441298563208,-8.992631726405762,11.00007302496897,2.007441298563208,-8.992631726405762,11.375,-29.875,False,no_flip,True,1.2882164809852839
31,calibration,other,psychology,4,paired_primary,True,2,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,80,,,99,True,1.0,-1.7,-1.0,评估,vocab_token:99973,99973,c55ca3df206b88ee4dcaf291e77b8830ab68243ed25460e77d6d850604e7a107,40,frozen_layer_40_no_rank_gate,10,2,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,9.125129608286898,1.8787283840247255,-7.246401224262172,9.125129608286898,1.8787283840247255,-7.246401224262172,13.4375,-29.75,False,no_flip,True,1.2841111849993467
31,calibration,self,psychology,4,paired_primary,True,3,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,80,,,99,True,1.0,-1.8,-1.0,评估,vocab_token:99973,99973,c55ca3df206b88ee4dcaf291e77b8830ab68243ed25460e77d6d850604e7a107,40,frozen_layer_40_no_rank_gate,45,14,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,11.00007302496897,1.8818779007378907,-9.118195124231079,11.00007302496897,1.8818779007378907,-9.118195124231079,11.375,-29.875,False,no_flip,True,1.2833090238273144
31,calibration,other,psychology,4,paired_primary,True,4,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,80,,,99,True,1.0,-1.8,-1.0,评估,vocab_token:99973,99973,c55ca3df206b88ee4dcaf291e77b8830ab68243ed25460e77d6d850604e7a107,40,frozen_layer_40_no_rank_gate,10,2,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,9.125129608286898,1.8780126472338452,-7.247116961053052,9.125129608286898,1.8780126472338452,-7.247116961053052,13.4375,-29.75,False,no_flip,True,1.3832159843295813
32,calibration,self,linguistics,4,paired_primary,True,1,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,85,,,104,True,1.0,-1.7,-1.0,评估,vocab_token:99973,99973,c55ca3df206b88ee4dcaf291e77b8830ab68243ed25460e77d6d850604e7a107,40,frozen_layer_40_no_rank_gate,23,7,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,8.875741664131738,2.407785743376735,-6.467955920755003,8.875741664131738,2.407785743376735,-6.467955920755003,12.4375,-29.875,False,no_flip,True,1.460284125059843
32,calibration,other,linguistics,4,paired_primary,True,2,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,85,,,104,True,1.0,-1.7,-1.0,评估,vocab_token:99973,99973,c55ca3df206b88ee4dcaf291e77b8830ab68243ed25460e77d6d850604e7a107,40,frozen_layer_40_no_rank_gate,10,3,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,10.002451977038959,2.539634070255488,-7.462817906783471,10.002451977038959,2.539634070255488,-7.462817906783471,13.8125,-29.625,False,no_flip,True,1.2808600291609764
32,calibration,self,linguistics,4,paired_primary,True,3,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,85,,,104,True,1.0,-1.8,-1.0,评估,vocab_token:99973,99973,c55ca3df206b88ee4dcaf291e77b8830ab68243ed25460e77d6d850604e7a107,40,frozen_layer_40_no_rank_gate,23,7,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,8.875741664131738,2.4047562143578034,-6.470985449773934,8.875741664131738,2.4047562143578034,-6.470985449773934,12.4375,-29.75,False,no_flip,True,1.2776991203427315
32,calibration,other,linguistics,4,paired_primary,True,4,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,85,,,104,True,1.0,-1.8,-1.0,评估,vocab_token:99973,99973,c55ca3df206b88ee4dcaf291e77b8830ab68243ed25460e77d6d850604e7a107,40,frozen_layer_40_no_rank_gate,10,3,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,10.002451977038959,2.4151269336816767,-7.587325043357282,10.002451977038959,2.4151269336816767,-7.587325043357282,13.8125,-29.625,False,no_flip,True,1.3637317679822445
33,calibration,self,psychophysics,4,paired_primary,True,1,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,79,,,98,True,1.0,-1.7,-1.0,评估,vocab_token:99973,99973,c55ca3df206b88ee4dcaf291e77b8830ab68243ed25460e77d6d850604e7a107,40,frozen_layer_40_no_rank_gate,14,5,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,11.000601286282063,2.1600848400730683,-8.840516446208994,11.000601286282063,2.1600848400730683,-8.840516446208994,12.875,-29.625,False,no_flip,True,1.2961528673768044
33,calibration,other,psychophysics,4,paired_primary,True,2,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,79,,,98,True,1.0,-1.7,-1.0,评估,vocab_token:99973,99973,c55ca3df206b88ee4dcaf291e77b8830ab68243ed25460e77d6d850604e7a107,40,frozen_layer_40_no_rank_gate,8,3,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,10.500348079610376,2.5384420530044736,-7.961906026605902,10.500348079610376,2.5384420530044736,-7.961906026605902,13.875,-29.5,False,no_flip,True,1.2886116411536932
33,calibration,self,psychophysics,4,paired_primary,True,3,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,79,,,98,True,1.0,-1.8,-1.0,评估,vocab_token:99973,99973,c55ca3df206b88ee4dcaf291e77b8830ab68243ed25460e77d6d850604e7a107,40,frozen_layer_40_no_rank_gate,14,5,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,11.000601286282063,2.0365177096027764,-8.964083576679286,11.000601286282063,2.0365177096027764,-8.964083576679286,12.875,-29.625,False,no_flip,True,1.2999168075621128
33,calibration,other,psychophysics,4,paired_primary,True,4,neuronpedia_global,all_prompt_positions_and_generated_tokens,question_mark,79,,,98,True,1.0,-1.8,-1.0,评估,vocab_token:99973,99973,c55ca3df206b88ee4dcaf291e77b8830ab68243ed25460e77d6d850604e7a107,40,frozen_layer_40_no_rank_gate,8,3,raw_rank,CORRECT,CORRECT,CORRECT,CORRECT,True,True,CORRECT/INCORRECT,CORRECT,True,True,True,10.500348079610376,2.413017064365704,-8.087331015244672,10.500348079610376,2.413017064365704,-8.087331015244672,13.875,-29.5,False,no_flip,True,1.2915341649204493
