item_id,item_type,domain,difficulty,labels,candidate_token_id,candidate_layer,factual_answer,factual_answer_sha256,same_question_and_answer,requested_strength,effective_strength_self,effective_strength_other,candidate_score_self,candidate_rank_self,candidate_word_filtered_rank_self,candidate_score_other,candidate_rank_other,candidate_word_filtered_rank_other,self_minus_other_candidate_score,candidate_rank_self_minus_other,baseline_margin_self,baseline_margin_other,baseline_oriented_margin_self,baseline_oriented_margin_other,intervened_margin_self,intervened_margin_other,steering_delta_raw_self,steering_delta_raw_other,steering_delta_self,steering_delta_other,self_minus_other_steering_effect,baseline_output_self,baseline_output_other,intervened_output_self,intervened_output_other,flipped_self,flipped_other,flip_effect_self,flip_effect_other
",993f507a1bc23c75f58f8ffc3777e61900d619fa3a5ca64abb230138a2083cae,True,-1.8,-1.0,-1.0,11.9375,19,3,9.25,57,21,2.6875,-38,-0.8749999701976776,-1.2500000298023224,0.8749999701976776,1.2500000298023224,-0.625,0.0,0.2499999701976776,1.2500000298023224,-0.2499999701976776,-1.2500000298023224,1.0000000596046448,FAIL,FAIL,FAIL,FAIL,False,False,no_flip,no_flip
86,knowledge_boundary,statistics,boundary,PASS/FAIL,99973,40,"The scoring rule that decomposes into reliability, resolution, and uncertainty components is the **Brier Score**.

",e68152e18045df4757cbbc1535b57a89258351982d2ca1b52012752543752d7c,True,-1.7,-1.0,-1.0,11.9375,24,5,10.375,48,13,1.5625,-24,14.500000119210881,10.999999642561306,14.500000119210881,10.999999642561306,1.6249999701976776,1.8750000894069672,-12.875000149013204,-9.124999553154339,-12.875000149013204,-9.124999553154339,-3.7500005958588645,PASS,PASS,PASS,PASS,False,False,no_flip,no_flip
86,knowledge_boundary,statistics,boundary,PASS/FAIL,99973,40,"The scoring rule that decomposes into reliability, resolution, and uncertainty components is the **Brier Score**.

",e68152e18045df4757cbbc1535b57a89258351982d2ca1b52012752543752d7c,True,-1.8,-1.0,-1.0,11.9375,24,5,10.375,48,13,1.5625,-24,14.500000119210881,10.999999642561306,14.500000119210881,10.999999642561306,1.6249999701976776,1.7499999701976776,-12.875000149013204,-9.249999672363629,-12.875000149013204,-9.249999672363629,-3.625000476649575,PASS,PASS,PASS,PASS,False,False,no_flip,no_flip
87,knowledge_boundary,psychophysics,guess,PASS/FAIL,99973,40,"The premise of your question contains factual errors regarding both the publication date and the existence of the cited study.

",e63236e9c28c19d7cbac01cb008121af12dae8125d88aeb8c7b5665f7f00f5a1,True,-1.7,-1.0,-1.0,12.25,26,7,9.625,90,30,2.625,-64,4.87499984074384,8.125000284606358,-4.87499984074384,-8.125000284606358,0.7500000298023224,0.6249999701976776,-4.124999810941517,-7.50000031440868,4.124999810941517,7.50000031440868,-3.375000503467163,PASS,PASS,PASS,PASS,False,False,no_flip,no_flip
87,knowledge_boundary,psychophysics,guess,PASS/FAIL,99973,40,"The premise of your question contains factual errors regarding both the publication date and the existence of the cited study.

",e63236e9c28c19d7cbac01cb008121af12dae8125d88aeb8c7b5665f7f00f5a1,True,-1.8,-1.0,-1.0,12.25,26,7,9.625,90,30,2.625,-64,4.87499984074384,8.125000284606358,-4.87499984074384,-8.125000284606358,0.7499999701976776,0.7499999701976776,-4.124999870546162,-7.37500031440868,4.124999870546162,7.37500031440868,-3.2500004438625183,PASS,PASS,PASS,PASS,False,False,no_flip,no_flip
88,knowledge_boundary,methodology,guess,PASS/FAIL,99973,40,"Based on the study registered at **osf.io/h8un6** (titled *""Overhypothesis Induction: A Pre-registered Study""* by authors such as Gureckis, Markant, et al., or",a411a49090a767997145ae951faadd2504fe4cfa8e88dff46325fb6fb488b457,True,-1.7,-1.0,-1.0,11.0,43,7,10.125,40,13,0.875,3,-1.1249999701976776,-2.2500000074505806,1.1249999701976776,2.2500000074505806,-0.5000000596046448,-0.375,0.6249999105930328,1.8750000074505806,-0.6249999105930328,-1.8750000074505806,1.2500000968575478,FAIL,FAIL,FAIL,FAIL,False,False,no_flip,no_flip
88,knowledge_boundary,methodology,guess,PASS/FAIL,99973,40,"Based on the study registered at **osf.io/h8un6** (titled *""Overhypothesis Induction: A Pre-registered Study""* by authors such as Gureckis, Markant, et al., or",a411a49090a767997145ae951faadd2504fe4cfa8e88dff46325fb6fb488b457,True,-1.8,-1.0,-1.0,11.0,43,7,10.125,40,13,0.875,3,-1.1249999701976776,-2.2500000074505806,1.1249999701976776,2.2500000074505806,-0.5,-0.375,0.6249999701976776,1.8750000074505806,-0.6249999701976776,-1.8750000074505806,1.250000037252903,FAIL,FAIL,FAIL,FAIL,False,False,no_flip,no_flip
89,knowledge_boundary,cognitive_science,guess,PASS/FAIL,99973,40,"Based on the research associated with the **Classical Minds** programme (specifically the work by **Ullman and Tenenbaum**, such as in their 2020 paper *""Probabilistic programs as a framework for modeling",3ea6a761b076d698ff1c17f444138fea159500891ad46c1568258baa9b06b2af,True,-1.7,-1.0,-1.0,11.75,26,6,11.625,28,13,0.125,-2,-1.8749999552965164,-2.249999947845936,1.8749999552965164,2.249999947845936,0.25,0.0,2.1249999552965164,2.249999947845936,-2.1249999552965164,-2.249999947845936,0.1249999925494194,FAIL,FAIL,PASS,FAIL,True,False,worsened,no_flip
89,knowledge_boundary,cognitive_science,guess,PASS/FAIL,99973,40,"Based on the research associated with the **Classical Minds** programme (specifically the work by **Ullman and Tenenbaum**, such as in their 2020 paper *""Probabilistic programs as a framework for modeling",3ea6a761b076d698ff1c17f444138fea159500891ad46c1568258baa9b06b2af,True,-1.8,-1.0,-1.0,11.75,26,6,11.625,28,13,0.125,-2,-1.8749999552965164,-2.249999947845936,1.8749999552965164,2.249999947845936,0.25,0.125,2.1249999552965164,2.374999947845936,-2.1249999552965164,-2.374999947845936,0.2499999925494194,FAIL,FAIL,PASS,PASS,True,True,worsened,worsened
